Year,SMW,temperature_2m_mean (°c),dew_point_2m_max (°c),relative_humidity_2m_max (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),surface_pressure_mean (hpa),surface_pressure_max (hpa),surface_pressure_min (hpa),wind_speed_10m_mean (km/h),vapour_pressure_deficit_max (kpa),soil_moisture_0_to_100cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_28_to_100cm_mean (m³/m³),soil_temperature_0_to_100cm_mean (°c),soil_temperature_0_to_7cm_mean (°c),soil_temperature_28_to_100cm_mean (°c),soil_temperature_7_to_28cm_mean (°c),soil_moisture_7_to_28cm_mean (m³/m³)
2015,19,31.157142857142855,24.928571428571427,86.71428571428571,61.142857142857146,37.142857142857146,1005.6142857142858,1007.9,1003.2571428571429,13.114285714285714,3.6942857142857144,0.28,0.248,0.2834285714285714,33.1,35.25714285714286,32.48571428571429,34.58571428571428,0.278
2015,20,31.400000000000002,25.75714285714286,85.57142857142857,64.57142857142857,40.857142857142854,1004.7142857142857,1006.8571428571429,1002.5285714285714,15.200000000000001,3.5042857142857144,0.279,0.248,0.283,33.628571428571426,35.67142857142857,33.0,34.98571428571429,0.277
2015,21,30.514285714285712,26.014285714285712,84.85714285714286,72.42857142857143,53.857142857142854,1005.6999999999999,1007.8857142857142,1003.6857142857143,25.314285714285713,2.4171428571428573,0.279,0.24857142857142858,0.283,33.42857142857143,34.34285714285714,33.15714285714286,34.1,0.277
2015,22,30.67142857142857,25.428571428571427,82.57142857142857,68.85714285714286,49.42857142857143,1004.342857142857,1006.3000000000001,1002.4285714285714,21.071428571428573,2.7142857142857144,0.279,0.24899999999999997,0.28214285714285714,33.471428571428575,34.68571428571429,33.1,34.31428571428571,0.277
2015,23,30.814285714285713,25.557142857142857,84.71428571428571,70.28571428571429,51.142857142857146,1003.9714285714286,1005.7285714285715,1001.8714285714286,17.985714285714288,2.717142857142857,0.2802857142857143,0.26771428571428574,0.282,33.48571428571429,34.42857142857143,33.2,34.2,0.277
2015,24,28.02857142857143,25.614285714285717,92.71428571428571,84.0,75.14285714285714,1002.3000000000001,1004.1857142857143,1000.3142857142857,17.857142857142858,1.0742857142857143,0.3231428571428571,0.4491428571428572,0.2878571428571428,31.771428571428572,29.75714285714286,32.3,30.585714285714285,0.4015714285714286
2015,25,28.12857142857143,25.37142857142857,90.0,83.0,73.42857142857143,996.4428571428572,998.1857142857143,993.7571428571429,28.942857142857143,1.1542857142857144,0.35314285714285715,0.46071428571428574,0.31442857142857145,30.485714285714288,29.142857142857142,30.857142857142858,29.657142857142855,0.4492857142857143
2015,26,28.442857142857143,25.32857142857143,88.57142857142857,81.14285714285714,70.57142857142857,1003.342857142857,1004.6999999999999,1001.8428571428573,24.885714285714283,1.262857142857143,0.3942857142857143,0.429,0.37757142857142856,30.0,29.685714285714287,30.12857142857143,29.67142857142857,0.44
2015,27,28.385714285714283,25.014285714285712,86.42857142857143,80.14285714285714,71.0,1004.5,1005.9142857142857,1003.0428571428572,30.471428571428568,1.2414285714285713,0.375,0.3654285714285714,0.37242857142857144,30.057142857142857,29.74285714285714,30.114285714285717,29.842857142857145,0.3862857142857143
2015,28,28.3,25.071428571428573,89.71428571428571,80.71428571428571,68.57142857142857,1002.2714285714285,1004.1,1000.4857142857143,23.771428571428572,1.3657142857142859,0.36357142857142855,0.3467142857142857,0.3667142857142857,30.0,29.842857142857145,30.071428571428573,29.87142857142857,0.3575714285714286
2015,29,27.842857142857145,25.3,91.28571428571429,84.28571428571429,75.42857142857143,999.9571428571428,1001.3714285714286,998.4,21.928571428571427,1.0285714285714287,0.3638571428571428,0.4055714285714286,0.3614285714285714,29.714285714285715,28.599999999999998,29.985714285714288,29.085714285714285,0.3575714285714286
2015,30,26.642857142857142,25.042857142857144,92.42857142857143,87.42857142857143,81.42857142857143,1002.3000000000001,1003.8285714285714,1000.6857142857143,29.300000000000004,0.7000000000000001,0.42228571428571426,0.48142857142857143,0.39814285714285713,28.67142857142857,27.02857142857143,29.12857142857143,27.542857142857144,0.4854285714285714
2015,31,27.214285714285715,24.74285714285714,88.42857142857143,83.57142857142857,75.85714285714286,1005.0285714285714,1006.6142857142858,1003.5,22.7,0.9500000000000001,0.4518571428571429,0.45557142857142857,0.44985714285714284,28.457142857142856,28.04285714285714,28.642857142857142,28.085714285714285,0.4571428571428572
2015,32,27.342857142857145,25.014285714285712,92.42857142857143,85.28571428571429,75.14285714285714,1002.6857142857143,1004.3285714285714,1001.0714285714286,17.728571428571428,1.0085714285714287,0.4367142857142857,0.4207142857142857,0.4414285714285714,28.7,28.514285714285712,28.785714285714285,28.542857142857144,0.42528571428571427
2015,33,27.342857142857145,25.385714285714283,91.85714285714286,85.71428571428571,76.71428571428571,1005.4142857142857,1007.0142857142857,1003.8857142857142,18.142857142857142,0.9428571428571428,0.4342857142857143,0.45299999999999996,0.433,28.714285714285715,28.442857142857143,28.857142857142858,28.5,0.43128571428571433
2015,34,27.7,24.771428571428572,89.85714285714286,81.57142857142857,71.57142857142857,1005.8285714285714,1007.842857142857,1004.3285714285714,21.185714285714287,1.1785714285714286,0.42114285714285715,0.4168571428571428,0.42428571428571427,29.02857142857143,28.914285714285715,29.02857142857143,28.957142857142856,0.4114285714285714
2015,35,27.457142857142856,24.599999999999998,90.14285714285714,82.0,69.85714285714286,1005.1428571428571,1007.0714285714286,1003.4571428571428,17.142857142857142,1.2385714285714287,0.40614285714285714,0.38557142857142856,0.4144285714285714,29.085714285714285,28.87142857142857,29.157142857142855,28.985714285714288,0.3838571428571429
2015,36,27.771428571428572,23.87142857142857,89.57142857142857,75.71428571428571,59.142857142857146,1008.6428571428571,1010.7428571428571,1006.657142857143,12.0,1.7857142857142858,0.3885714285714286,0.34114285714285714,0.403,29.2,29.37142857142857,29.17142857142857,29.228571428571428,0.3547142857142857
2015,37,29.071428571428573,25.728571428571428,89.28571428571429,79.0,66.0,1006.2142857142857,1008.5571428571428,1004.0857142857143,11.828571428571427,1.5614285714285714,0.3737142857142857,0.3385714285714286,0.39,29.8,30.357142857142858,29.62857142857143,30.142857142857142,0.3301428571428571
2015,38,27.37142857142857,25.314285714285713,90.57142857142857,83.28571428571429,74.42857142857143,1002.5714285714286,1004.5285714285714,1000.342857142857,23.3,1.07,0.46014285714285713,0.44485714285714284,0.46785714285714286,29.214285714285715,28.099999999999998,29.5,28.599999999999998,0.43857142857142856
2015,39,27.485714285714288,23.714285714285715,89.85714285714286,76.14285714285714,62.142857142857146,1007.9571428571428,1010.0428571428572,1006.2285714285715,10.971428571428572,1.7042857142857142,0.46742857142857147,0.4065714285714286,0.4841428571428571,28.728571428571428,28.37142857142857,28.82857142857143,28.414285714285715,0.431
2015,40,29.142857142857142,25.071428571428573,89.71428571428571,75.0,59.142857142857146,1008.8857142857142,1011.1285714285714,1006.8000000000001,10.314285714285715,2.045714285714286,0.4348571428571429,0.3324285714285714,0.4588571428571429,29.400000000000002,30.114285714285717,29.2,29.842857142857145,0.3871428571428571
2015,41,29.2,25.8,93.57142857142857,78.0,61.42857142857143,1009.0,1011.0142857142857,1006.9285714285714,9.671428571428573,1.9085714285714286,0.4104285714285714,0.2957142857142857,0.4372857142857143,29.857142857142858,30.52857142857143,29.685714285714287,30.228571428571428,0.356
2015,42,29.985714285714288,24.114285714285717,88.28571428571429,64.71428571428571,42.42857142857143,1010.4,1012.7285714285715,1008.3571428571429,7.557142857142857,3.1557142857142857,0.3881428571428572,0.27214285714285713,0.416,30.24285714285714,30.814285714285713,30.071428571428573,30.62857142857143,0.3301428571428571
2015,43,29.314285714285713,22.271428571428572,79.28571428571429,60.142857142857146,41.857142857142854,1010.2285714285715,1012.4,1008.1,8.257142857142856,3.0214285714285714,0.368,0.2564285714285714,0.39585714285714285,30.357142857142858,30.62857142857143,30.285714285714285,30.571428571428573,0.31028571428571433
2015,44,27.5,19.042857142857144,69.14285714285714,55.0,38.142857142857146,1010.6857142857143,1012.8142857142857,1008.5285714285714,12.514285714285714,2.9914285714285715,0.35214285714285715,0.2507142857142857,0.37842857142857145,29.842857142857145,29.32857142857143,30.014285714285712,29.557142857142857,0.29714285714285715
2015,45,27.714285714285715,19.714285714285715,80.57142857142857,58.142857142857146,38.714285714285715,1010.6428571428571,1013.1857142857143,1008.3857142857142,9.142857142857142,3.057142857142857,0.33999999999999997,0.24914285714285714,0.36357142857142855,29.685714285714287,29.457142857142856,29.75714285714286,29.52857142857143,0.28914285714285715
2015,46,27.8,18.514285714285712,71.0,53.57142857142857,37.142857142857146,1010.7857142857143,1013.0285714285714,1008.5714285714286,11.414285714285713,3.1014285714285714,0.3298571428571429,0.24899999999999997,0.35085714285714287,29.75714285714286,29.728571428571428,29.75714285714286,29.8,0.2847142857142857
2015,47,27.314285714285713,20.771428571428572,79.85714285714286,64.42857142857143,48.57142857142857,1010.8285714285714,1013.0857142857143,1008.6428571428571,9.957142857142857,2.3871428571428575,0.3242857142857143,0.2737142857142857,0.341,29.442857142857143,29.12857142857143,29.557142857142857,29.2,0.28228571428571425
2015,48,26.12857142857143,17.785714285714285,65.71428571428571,52.0,42.142857142857146,1011.7428571428571,1013.8285714285714,1009.5857142857143,13.785714285714286,2.5142857142857147,0.319,0.27342857142857147,0.334,29.099999999999998,28.214285714285715,29.314285714285713,28.614285714285717,0.2814285714285714
2015,49,25.085714285714285,17.714285714285715,73.57142857142857,55.714285714285715,36.57142857142857,1012.3142857142857,1014.5142857142857,1010.1714285714286,10.0,2.857142857142857,0.3122857142857143,0.25442857142857145,0.327,28.514285714285712,27.314285714285713,28.82857142857143,27.8,0.2804285714285714
2015,50,23.042857142857144,13.62857142857143,64.14285714285714,49.714285714285715,36.0,1011.3285714285714,1013.6285714285714,1009.3714285714285,14.942857142857145,2.447142857142857,0.3077142857142857,0.24985714285714286,0.3212857142857143,27.585714285714285,25.514285714285712,28.157142857142855,26.32857142857143,0.28
2015,51,21.714285714285715,11.585714285714285,62.285714285714285,47.42857142857143,32.42857142857143,1014.5142857142857,1016.5857142857143,1012.4714285714286,15.5,2.4642857142857144,0.3044285714285714,0.24899999999999997,0.317,26.514285714285712,24.24285714285714,27.185714285714287,25.071428571428573,0.2791428571428572
2015,52,22.85,13.0,65.75,49.125,31.5,1016.1375,1018.6625,1014.0125,13.2875,2.7675,0.301375,0.249,0.312875,25.95,24.775,26.3375,24.9875,0.279
2016,1,24.014285714285712,15.6,70.14285714285714,54.0,36.57142857142857,1015.3571428571429,1018.0714285714286,1013.1,11.442857142857141,2.641428571428572,0.29842857142857143,0.24899999999999997,0.3087142857142857,26.557142857142857,26.24285714285714,26.657142857142855,26.32857142857143,0.279
2016,2,23.071428571428573,14.271428571428572,70.71428571428571,53.714285714285715,38.142857142857146,1013.3714285714286,1016.0142857142857,1011.2285714285715,11.785714285714286,2.3685714285714283,0.2964285714285714,0.24899999999999997,0.3058571428571429,26.557142857142857,25.599999999999998,26.785714285714285,25.985714285714288,0.279
2016,3,21.428571428571427,14.185714285714285,76.85714285714286,56.42857142857143,39.57142857142857,1012.2714285714285,1014.6857142857143,1010.1571428571427,11.685714285714285,2.0385714285714287,0.29442857142857143,0.24899999999999997,0.30328571428571427,25.957142857142856,24.214285714285715,26.47142857142857,24.885714285714283,0.279
2016,4,21.428571428571427,12.728571428571428,74.57142857142857,53.57142857142857,34.57142857142857,1014.0285714285714,1016.4428571428572,1011.9142857142857,10.37142857142857,2.3957142857142855,0.2927142857142857,0.24899999999999997,0.301,25.414285714285715,23.957142857142856,25.87142857142857,24.32857142857143,0.27842857142857147
2016,5,23.75714285714286,15.6,77.57142857142857,55.57142857142857,38.857142857142854,1013.842857142857,1016.4428571428572,1011.7142857142857,12.257142857142856,2.4914285714285715,0.291,0.24899999999999997,0.2988571428571429,26.0,26.12857142857143,25.97142857142857,25.985714285714288,0.278
2016,6,22.75714285714286,17.385714285714286,92.42857142857143,61.42857142857143,37.57142857142857,1011.4142857142857,1014.0142857142857,1009.2714285714285,9.799999999999999,2.4214285714285713,0.28957142857142854,0.24885714285714286,0.2967142857142857,26.185714285714287,25.785714285714285,26.3,25.957142857142856,0.278
2016,7,23.7,16.32857142857143,78.28571428571429,57.714285714285715,39.142857142857146,1012.2428571428571,1014.6285714285714,1010.2857142857143,10.842857142857143,2.345714285714286,0.288,0.24899999999999997,0.2948571428571429,26.414285714285715,26.657142857142855,26.385714285714283,26.385714285714283,0.278
2016,8,25.32857142857143,17.87142857142857,79.71428571428571,56.0,38.285714285714285,1012.1999999999999,1014.8142857142857,1010.1285714285714,11.342857142857143,2.6471428571428572,0.28685714285714287,0.24942857142857142,0.293,27.428571428571427,28.385714285714283,27.157142857142855,28.099999999999998,0.278
2016,9,27.475,20.3375,83.5,57.375,37.625,1012.125,1014.8,1009.8875,9.9875,3.1375,0.2855,0.252125,0.290875,28.4375,30.2625,27.9875,29.5,0.278
2016,10,27.185714285714287,19.342857142857145,83.14285714285714,52.42857142857143,32.857142857142854,1010.2857142857143,1012.9714285714286,1008.2285714285715,10.700000000000001,3.2528571428571427,0.284,0.2537142857142857,0.2888571428571428,29.114285714285717,30.24285714285714,28.771428571428572,29.857142857142858,0.2772857142857143
2016,11,26.97142857142857,21.2,87.85714285714286,59.142857142857146,35.142857142857146,1010.3714285714286,1013.1,1008.2285714285715,10.742857142857144,3.067142857142857,0.28257142857142853,0.24914285714285714,0.28757142857142853,29.5,30.74285714285714,29.157142857142855,30.3,0.277
2016,12,29.114285714285717,20.285714285714285,79.57142857142857,48.285714285714285,27.142857142857142,1009.7142857142857,1012.3285714285714,1007.4142857142857,10.514285714285714,4.144285714285714,0.2812857142857143,0.24828571428571428,0.286,30.342857142857145,32.25714285714286,29.8,31.599999999999998,0.277
2016,13,28.75714285714286,21.814285714285713,89.71428571428571,57.857142857142854,29.857142857142858,1009.8571428571429,1012.2142857142857,1007.657142857143,9.942857142857141,3.912857142857143,0.2805714285714286,0.248,0.2847142857142857,30.985714285714288,32.65714285714286,30.47142857142857,32.142857142857146,0.277
2016,14,29.0,23.02857142857143,86.42857142857143,60.0,33.57142857142857,1008.8142857142857,1011.1714285714286,1006.5714285714286,10.385714285714286,3.501428571428572,0.28,0.248,0.28385714285714286,31.342857142857145,32.91428571428572,30.885714285714283,32.385714285714286,0.277
2016,15,30.228571428571428,22.785714285714285,78.0,54.714285714285715,31.857142857142858,1008.0,1010.4428571428572,1005.8285714285714,12.357142857142858,3.892857142857143,0.279,0.248,0.283,31.942857142857143,34.028571428571425,31.37142857142857,33.285714285714285,0.2762857142857143
2016,16,29.82857142857143,23.757142857142856,85.28571428571429,61.57142857142857,36.57142857142857,1007.2285714285714,1009.6,1005.2571428571428,13.842857142857143,3.4971428571428573,0.27842857142857147,0.248,0.28228571428571425,32.42857142857143,34.08571428571428,31.914285714285715,33.614285714285714,0.276
2016,17,29.97142857142857,23.614285714285717,83.0,61.142857142857146,38.285714285714285,1006.3285714285714,1008.3857142857142,1004.4857142857143,14.757142857142858,3.367142857142857,0.278,0.248,0.282,32.471428571428575,33.94285714285714,32.05714285714286,33.385714285714286,0.276
2016,18,30.114285714285717,25.057142857142857,85.71428571428571,67.57142857142857,42.57142857142857,1006.4285714285714,1008.7714285714285,1004.4857142857143,15.442857142857145,3.1285714285714286,0.278,0.248,0.28185714285714286,32.82857142857143,34.3,32.4,33.871428571428574,0.276
2016,19,30.442857142857143,25.842857142857145,88.71428571428571,72.0,49.142857142857146,1006.3142857142857,1008.5428571428572,1003.8714285714286,17.114285714285714,2.7971428571428567,0.278,0.24814285714285716,0.281,33.114285714285714,34.7,32.642857142857146,34.18571428571429,0.276
2016,20,31.742857142857144,26.514285714285712,86.71428571428571,67.28571428571429,39.857142857142854,1002.2142857142857,1004.657142857143,1000.1,16.342857142857145,3.6785714285714284,0.2771428571428572,0.248,0.281,33.857142857142854,36.042857142857144,33.2,35.34285714285714,0.2751428571428572
2016,21,30.67142857142857,25.942857142857143,84.28571428571429,72.28571428571429,55.714285714285715,1004.9285714285714,1006.657142857143,1003.0714285714286,28.17142857142857,2.3114285714285714,0.27771428571428575,0.2517142857142857,0.281,33.528571428571425,34.15714285714286,33.32857142857143,34.01428571428571,0.275
2016,22,31.014285714285712,25.557142857142857,81.71428571428571,68.42857142857143,50.285714285714285,1005.1,1007.3857142857142,1003.0857142857143,21.457142857142856,2.7199999999999998,0.278,0.2524285714285714,0.281,33.614285714285714,34.91428571428572,33.228571428571435,34.44285714285714,0.275
2016,23,31.37142857142857,26.071428571428573,82.14285714285714,69.14285714285714,50.0,1003.2714285714285,1005.5142857142857,1001.1428571428571,22.985714285714288,2.7671428571428573,0.278,0.24899999999999997,0.281,34.0,35.385714285714286,33.58571428571429,34.98571428571429,0.275
2016,24,30.428571428571427,25.771428571428572,83.71428571428571,72.28571428571429,55.857142857142854,1002.9571428571428,1004.657142857143,1001.1999999999999,27.285714285714285,2.27,0.278,0.2522857142857143,0.281,33.54285714285714,33.7,33.471428571428575,33.72857142857143,0.275
2016,25,29.385714285714283,25.542857142857144,87.42857142857143,75.0,59.714285714285715,1001.6,1003.4142857142857,999.2571428571429,17.97142857142857,1.9642857142857142,0.283,0.323,0.281,32.72857142857143,31.942857142857143,32.9,32.371428571428574,0.27585714285714286
2016,26,28.042857142857144,25.457142857142856,92.0,83.28571428571429,73.14285714285714,1000.7285714285715,1002.2857142857143,998.9142857142857,21.885714285714283,1.1428571428571428,0.306,0.43385714285714283,0.2812857142857143,31.285714285714285,29.52857142857143,31.771428571428572,30.099999999999998,0.34771428571428575
2016,27,28.014285714285712,25.785714285714285,90.71428571428571,85.0,76.71428571428571,1000.6142857142858,1002.1285714285714,998.9428571428572,23.642857142857142,0.96,0.3924285714285714,0.4575714285714286,0.36657142857142855,30.285714285714285,29.014285714285712,30.657142857142855,29.414285714285715,0.45942857142857146
2016,28,27.271428571428572,25.37142857142857,91.42857142857143,86.14285714285714,81.57142857142857,1000.3857142857142,1001.6714285714286,998.8714285714286,22.400000000000002,0.71,0.4164285714285714,0.47028571428571425,0.3992857142857143,29.428571428571427,27.885714285714283,29.900000000000002,28.414285714285715,0.4575714285714286
2016,29,27.25714285714286,25.042857142857144,91.42857142857143,85.0,77.57142857142857,1004.0142857142857,1005.8000000000001,1002.2714285714285,21.52857142857143,0.89,0.4372857142857143,0.4864285714285714,0.42028571428571426,29.085714285714285,28.3,29.342857142857145,28.514285714285712,0.47914285714285715
2016,30,27.099999999999998,25.099999999999998,91.71428571428571,86.42857142857143,80.42857142857143,1003.2714285714285,1004.8571428571429,1001.4285714285714,15.157142857142857,0.7571428571428571,0.447,0.48357142857142854,0.43414285714285716,28.87142857142857,27.75714285714286,29.214285714285715,28.157142857142855,0.47957142857142854
2016,31,26.814285714285713,24.97142857142857,90.28571428571429,86.71428571428571,81.0,1000.5142857142857,1002.0857142857143,998.5571428571428,21.099999999999998,0.72,0.4895714285714286,0.48842857142857143,0.4928571428571429,28.3,27.02857142857143,28.685714285714287,27.457142857142856,0.47957142857142854
2016,32,26.728571428571428,24.928571428571427,92.28571428571429,87.42857142857143,80.71428571428571,1002.842857142857,1004.2714285714285,1001.342857142857,24.142857142857142,0.7257142857142858,0.49642857142857144,0.4842857142857143,0.5,27.97142857142857,26.942857142857143,28.3,27.228571428571428,0.48742857142857143
2016,33,27.271428571428572,24.62857142857143,90.71428571428571,83.85714285714286,74.57142857142857,1002.9714285714286,1004.5142857142857,1001.6285714285714,22.614285714285717,1.0114285714285713,0.4785714285714286,0.4532857142857143,0.4881428571428571,28.400000000000002,28.314285714285713,28.414285714285715,28.285714285714285,0.4542857142857143
2016,34,26.985714285714288,25.0,92.57142857142857,86.71428571428571,79.71428571428571,1003.157142857143,1004.8285714285714,1001.5857142857143,19.114285714285717,0.7771428571428572,0.4762857142857143,0.47657142857142853,0.4778571428571428,28.385714285714283,27.599999999999998,28.6,27.942857142857143,0.47014285714285714
2016,35,27.2,25.2,91.28571428571429,85.0,77.28571428571429,1004.1428571428571,1005.842857142857,1002.0428571428572,16.67142857142857,0.89,0.4908571428571428,0.4762857142857143,0.499,28.357142857142858,27.985714285714288,28.47142857142857,28.02857142857143,0.4682857142857143
2016,36,26.67142857142857,23.82857142857143,88.85714285714286,81.71428571428571,73.28571428571429,1007.657142857143,1009.5428571428572,1006.0857142857143,18.257142857142856,1.0271428571428571,0.47128571428571425,0.4521428571428571,0.4802857142857143,28.314285714285713,27.785714285714285,28.47142857142857,27.942857142857143,0.448
2016,37,27.714285714285715,25.085714285714285,91.14285714285714,82.14285714285714,70.71428571428571,1005.9714285714286,1008.1857142857143,1004.0571428571428,12.014285714285714,1.2314285714285715,0.4534285714285714,0.4218571428571428,0.4652857142857143,28.62857142857143,28.75714285714286,28.585714285714285,28.67142857142857,0.4232857142857143
2016,38,26.87142857142857,25.24285714285714,94.57142857142857,87.57142857142857,79.0,1004.9,1006.8714285714286,1002.7285714285715,12.6,0.8271428571428572,0.49257142857142855,0.47614285714285715,0.4991428571428571,28.32857142857143,27.47142857142857,28.542857142857144,27.771428571428572,0.47585714285714287
2016,39,27.585714285714285,24.97142857142857,89.71428571428571,81.14285714285714,68.85714285714286,1005.8142857142857,1007.9571428571428,1003.9857142857143,12.685714285714285,1.31,0.47614285714285715,0.42771428571428577,0.488,28.657142857142855,28.814285714285713,28.614285714285717,28.74285714285714,0.4511428571428571
2016,40,26.2,24.885714285714283,95.0,89.0,81.42857142857143,1006.0428571428572,1007.8571428571429,1004.1142857142858,11.014285714285714,0.71,0.4887142857142857,0.4775714285714286,0.4934285714285714,28.057142857142857,26.857142857142858,28.385714285714283,27.3,0.4764285714285714
2016,41,26.571428571428573,24.400000000000002,96.14285714285714,84.0,69.14285714285714,1008.2714285714285,1010.1999999999999,1006.4571428571428,9.114285714285714,1.2914285714285714,0.4794285714285714,0.44357142857142856,0.4907142857142857,28.071428571428573,27.8,28.185714285714287,27.928571428571427,0.45357142857142857
2016,42,26.857142857142858,21.857142857142858,91.28571428571429,70.57142857142857,50.857142857142854,1009.0142857142857,1011.157142857143,1007.3285714285714,8.514285714285714,2.25,0.4417142857142857,0.3645714285714286,0.45985714285714285,27.97142857142857,27.457142857142856,28.12857142857143,27.642857142857142,0.4052857142857143
2016,43,26.557142857142857,21.157142857142855,88.85714285714286,67.28571428571429,46.42857142857143,1010.3857142857142,1012.657142857143,1008.7142857142857,9.157142857142857,2.4214285714285713,0.40914285714285714,0.3077142857142857,0.43157142857142855,27.8,27.37142857142857,27.957142857142856,27.47142857142857,0.366
2016,44,26.52857142857143,16.1,67.0,49.857142857142854,33.285714285714285,1011.6999999999999,1014.1,1009.8714285714286,11.942857142857141,3.1514285714285712,0.382,0.2724285714285714,0.4072857142857143,27.785714285714285,27.314285714285713,27.9,27.5,0.3332857142857143
2016,45,25.885714285714283,16.47142857142857,69.71428571428571,50.0,32.57142857142857,1011.9142857142857,1014.2714285714285,1010.2285714285715,10.528571428571428,3.0914285714285716,0.362,0.256,0.38742857142857146,27.685714285714287,27.2,27.814285714285713,27.37142857142857,0.311
